,text,label
22507,成都是个好地方啊!我向往呢城市! ,2
22508,成都给我留下了很好的印象，真不错的城市。 ,2
22509,恩啊!我打算放年假去.年也打算在成都过了 ,6
22510,喜欢你的女孩子话太多会觉得烦吗？ ,6
22511,有这么一种人，当发现这个女孩子对他有意思的那一瞬间开始，就已经觉得她烦了 ,3
22512,所以是不想过度发展所以烦…？ ,6
22513,哎呀，我也不知道反正关系不是太近，最好废话不要太多 ,3
22514,我本能的想点个赞，瞟了一眼字，果断收手，我是点呢还是点呢，还是赞呢！！ ,6
22515,别客气，随便点，随便赞 ,6
22516,这样打击她真的好吗 ,6
22517,梅花香自苦寒来，宝剑锋从磨砺出，你要相信敏敏的抗打击能力没事的 ,6
22518,天呐难道你一直不是这模式嘛 ,6
22519,心宽导致体胖，体胖不一定就心宽呐！你逻辑不行 ,5
22520,不涉及到逻辑呀！ ,6
22521,声音好听的女生都是胖子 ,6
22522,瞎说我声音不好听咋也是胖纸 ,5
22523,没事胖子都是潜力股 ,6
22524,哈哈你快行动起来！不错不错！ ,1
22525,哎！你不在我都没有帮手了 ,6
22526,你人人说今天跟我聊629的'qq说？ ,6
22527,老妈昨晚竟然问我怎么不看快女决赛，她朋友有看和她说，我谁是谁都不知道 ,6
22528,今年快女决赛太坑爹了！！！！ ,5
22529,你这么想，冠军不一定是发展最好的，看以前的张靓颖、郁可唯 ,6
22530,好看，最重要的是能够坚持写这么久 ,2
22531,确实，坚持本身挺有收获的 ,2
22532,最近开始运动，希望能像你写字一样坚持 ,2
22533,我也在坚持运动，做trx和瑜伽。 ,6
22534,看着不错啊。我也不太喜欢奶油。 ,2
22535,其实这样吃着就挺好吃的，原汁原味。我知道你不爱吃甜食太子妃升职记那天我看到了，好像很搞siao ,2
22536,是啊，就是不着调的搞笑啊。可惜我不会翻墙。得翻进国内网看。 ,3
22537,我正准备去做这个亲加肥效果明显吗 ,6
22538,我觉得有听我练得朋友说人会更有线条但是好累 ,3
22539,我刚生完孩子肚子很大下不去朋友推荐让链这个我去试试去 ,6
22540,但我的得分只有60多，你的怎么这么高 ,6
22541,没有啊，我刚刚在你那也是100分啊。 ,6
22542,我说我自己的在我自己那是60多 ,6
22543,啊噢～说明我自己是自己的小粉丝 ,6
22544,是的，你很爱和自己说话哈哈 ,1
22545,你要想你能有几次睡觉半夜醒来回头能看到女人。 ,6
22546,反正我是觉得特别的恶心不舒服。 ,5
22547,你爱的还是小马，但他现在是我的人 ,6
22548,昔日大v现如今沦为情侣营销号真可怕 ,5
22549,咋呀不给我们过气网红一条出路啦 ,6
22550,好好沿着这条幸福的小径走下去呢 ,2
22551,哇塞我也会打五月可以一起约玩啊！ ,1
22552,你头发是不是剪好了哎我又省了钱呐你明天去图书馆么 ,6
22553,我明天要在寝室收拾东西，明天晚上走，回家继续改论文吧！咋办?走这么早我有点儿忐忑! ,4
22554,那个胖胖的，拿刀子要杀我的那个? ,6
22555,阿哈哈哈哈哈哈哈那不是暗恋我那个？哎呀你笑的我不行了。你说你那会儿怂不怂 ,1
22556,哇塞，我18岁年纪轻轻可不想丧命呦，吓怕了。当初去我宿舍，一直瞅我 ,4
22557,没考上大学的人表示没有压力。 ,6
22558,叔也没考上的事我是不会随便说的。 ,6
22559,尼玛语文逼近满分，数理化得多接近零分，才能没考上啊 ,3
22560,这句话说的压力好大〜〜 ,3
22561,哈哈哈！再清新长得不白也没用啊〜〜 ,1
22562,哈哈，你错了，我还是比较白滴，哈哈〜〜 ,1
22563,【白眼】那你感慨什么呢！！白人真吐艳~ ,5
22564,恭喜你比我考得好啊，优秀。 ,2
22565,比你好有什么可高兴的 ,6
22566,比我好不可以自豪一辈子？难道 ,6
22567,好的，你要我在你面前得瑟一辈子的哈！ ,6
22568,家人如果都能在身边，每一天对于我都是过年 ,2
22569,大了之后常常不能陪伴家人 ,3
22570,所以感觉过年对我还是有特殊意义的，过年就是家人都在，过得是团聚 ,2
22571,亲，你抽风该？ ,6
22572,哈哈哈是呢闲的无聊 ,1
22573,哈哈！我也经常这种2呢！！！ ,1
22574,天赋异禀，我自由泳没人教总喝水 ,6
22575,哈哈快去找个人教 ,1
22576,目前觉得狗刨也很好玩 ,2
22577,--。粥里面放一些滋阴补肾什么的东西进去，看起来会很好吃的样子 ,2
22578,没有滋阴补肾的东西求科普 ,6
22579,其实我也不懂。--。其实我喜欢吃白粥配豆腐乳 ,2
22580,我最讨厌低素质的东北人和地域黑的东北人啦， ,5
22581,看，得罪东北人？！喷死你！ ,5
22582,又来一个！给你鼓掌！ ,6
22583,天啊这是昨天你在我身后的一顿狂拍的照片吗宝贝 ,6
22584,哈哈哈哈这都被你发现了吗 ,1
22585,我这眼神你看把你抠的一说吃饭你没声了哼 ,6
22586,哈哈哈刚才没显示呀我这不回你了吗 ,1
22587,我们长得丑的要多睡觉  快睡觉 ,6
22588,诶哟！真是羡慕的不要不要得。 ,2
22589,嘿嘿  你后天都结婚了还羡慕我  应该是我羡慕你吧 ,1
22590,刚刚吵了架啊！就是刚刚！诶。 ,3
22591,给社会造成严重影响，我们表示非常抱歉！作为粉丝我们愿意与乔恩一起共同面对，引以为戒绝不再犯！ ,3
22592,没有没有其实主动认错真不是每个明星都会这样的很赞 ,2
22593,谢谢博主  做错事情道歉是应该的。 ,2
22594,哇塞狗狗好大了～ ,2
22595,对啊对啊，现在脾气坏坏的。这两天准备打第三针疫苗，你家宝宝重新打了咩？ ,6
22596,哈哈哈我家也是，开始不听话了，今天打第三针去～ ,1
22597,都好好的就好。 ,2
22598,骚到不行啊这小动作小表情 ,6
22599,这位同学！你的梦想是什么！ ,6
22600,我的梦想是能够站上舞台，唱给更多的人，认真做音乐！ ,2
22601,你家住别墅噢~原来你是深藏不漏富二代，老衲就收了你，嫁给我吧 ,6
22602,我阳台前的景观就是别墅 ,6
22603,哈哈，那你要越过阳台，找个别墅里的一二代，嫁了~离婆家比较近 ,1
22604,哈哈哈     你是富二代 ,1
22605,我也会煎蛋。哈哈好吃有时候煎得还是不错。 ,1
22606,煎成圆的太难了 ,3
22607,我觉得椭圆椭圆不要煎烂就好了 ,6
22608,找一次不回应，第二次不回应，第三次不回应，无数次不回应，还是没放弃。 ,6
22609,第一次表白他说他也喜欢我第二次他亲了我问他是不是他女朋友他说还没想好第三次他就不理我了 ,6
22610,可能是因为真的不喜欢。 ,5
22611,是真的不喜欢我 ,5
22612,想当妈了吗？ ,6
22613,没有，太恐怖了…脆弱的婴儿…不敢抱… ,4
22614,我还以为是母性爆发了。我相信你会是好妈妈的哦！ ,2
22615,好吃！瑶瑶私房菜！还有丸子没有照下来！ ,2
22616,用手掌搓的大力丸！提升空间极大！哈哈〜 ,1
22617,以后就好啦。晚上弄的就色香味俱佳 ,2
22618,我就不一样，只要中个五百万我就能开心。 ,6
22619,中个五百万可比去趟南极还难呢 ,6
22620,我觉得去南极才是0的可能。 ,6
22621,黄致列的表演精彩吗 ,6
22622,很精彩啊对你爱爱爱不完又唱又跳的 ,2
22623,看了彩排的，总感觉不是很嗨的样子，歌好像也没有难度，调调有点平，可能是我期待太高了，哈哈 ,1
22624,我也是看的彩排其实还可以啊就是可能太晚了观众都不太热情 ,6
22625,我一直在等他唱一首嗨爆全场的歌，秀出他的经典空翻和地板旋转动作，可惜受伤了 ,3
22626,哈哈哈哈哈你真去买了，傻了吧，我们只喝了一瓶 ,1
22627,刚刚又喝了   居然好喝了点 ,6
22628,肯定没当地的好喝啊…论他们是如何做到双重标准的 ,6
22629,下雨了，也不老实，乱处跑 ,6
22630,当时，我的心里活动是心酸的 ,3
22631,哦，有啥好心酸的啊， ,6
22632,门卫，问我们干嘛呢，我们说避雨的 ,6
22633,那我劝你还是去好好谈朋友发财想都别想 ,6
22634,可是没对象的我只想发财 ,6
22635,找对象你还可以想发财想都别想 ,6
22636,30年！奶奶你又说谎了！ ,5
22637,现在好喜欢30这个年龄啊哈哈哈 ,1
22638,可是奶奶你说谎了，你都58了，你装啥年轻啊。 ,5
22639,噜噜粉长得好快呀。 ,6
22640,都是一起上课的同期和一样的摄影爱好者 ,6
22641,居然还有上课难过进步好快的还很高产 ,6
22642,情人节和初恋看完这个电影之后没多久就分手了 ,6
22643,恭喜你，可以开始下一段了 ,2
22644,累了爱一个人真的太累了 ,3
22645,不要去想结果，也不要用什么关系来束缚住两个人，在一起开心享受就好 ,2
22646,这个女的固然可恨，这个男的又是怎么回事？ ,5
22647,请问你哪里看出这个男的有问题了 ,5
22648,自杀是咋回事啊？ ,5
22649,再好奇，迟早也会熟悉，一辈子是种羁绊。即便什么都不合，也会长久在一起。 ,6
22650,熟悉之后未必是倦怠，也可能是依赖和认同；至于不合也长久在一起，只能说看个人对亲密关系的看法了。 ,6
22651,你是想象中，我是实践中 ,6
22652,你是只有一种可能性了，我还有很多呢哼 ,6
22653,啧啧~这谁，这陪衬不错！就是永远都是二逼剪刀手，听说那是她的习惯哈 ,6
22654,哈哈我也是剪刀手最后那张有没有我男神唱歌的感觉 ,1
22655,巅峰状态是吧的确有 ,6
22656,一边摸一边感慨，大胖在的话给他也摸一把，啊哈哈哈哈 ,1
22657,哈哈哈哈哈哈哈哈哈我自己通常摸好几把并想不到他话说我把他生日忘了我现在很不安 ,1
22658,哈哈哈哈哈哈哈，这个时候你应该先发制人，怪他没有提前邀请你庆祝生日 ,1
22659,不是“我只想发财”吗？转念一想，噢，你已经发财了 ,6
22660,我很穷啊！章老师！来打个小麻将让我赚点外快 ,6
22661,你怎么这样，章老师穷到要接济，你还要约麻将，是要我血也喝光 ,6
22662,这个不是之前出的吗？ ,6
22663,对啊。只是有个十多分钟的片花正片还没播出 ,6
22664,有那么好看感觉马可跟关有点不搭 ,2
22665,也不是看男主，我是冲着小关 ,6
22666,哦小关以前蛮喜欢她的，但是最近几年来不知道为什么越来越不喜欢了很最近的恋情无关 ,5
22667,你安心喜欢我颖就行 ,2
22668,才重出江湖可能都要退居二线了 ,6
22669,它负责卖萌就是了 ,6
22670,也对长得乖可以任性 ,2
22671,你那双cl是我跟你说的那双吗 ,6
22672,对啊我后来就是你发给我我买的 ,6
22673,可是我都后悔了那鞋头怪怪的 ,3
22674,我朋友都说好看呐好几个人都买了 ,2
22675,赵哥去搞大钱的路上也不忘文艺的本色，那个插上翅膀朝阳，寓意真的好~一路顺风顺水 ,2
22676,校长这么一点评我又觉得是照得好了样 ,6
22677,希望你像这插上翅膀的朝阳一样一飞冲天~ ,2
22678,恋爱中的人普遍精神不正常 ,5
22679,不恋爱的人普遍二 ,5
22680,恋爱的肥仔有发言权么 ,5
22681,所有华人集体抵制这个航空公司 ,5
22682,又上升到民族的高度了？？ ,5
22683,前段时间这个航空公司强行拖拽乘客下飞机已经基本做实是歧视华人，你不知道？ ,5
22684,多吃释迦和芒果！！！那边太便宜了！尤其是释迦！！ ,2
22685,吃了很多，每天都在吃水果，给你买了面膜 ,6
22686,真的吗！笔芯！那里的小柿子也很好吃  超级甜 ,2
22687,红的，黄的柿子都吃了，嘿嘿，今天在垦丁 ,1
22688,垦丁好玩  我最喜欢垦丁了那边超美 ,2
22689,哈哈你看到那个粉色蝴蝶结了咩 ,1
22690,我觉得很ok很少女我不管我就是闭眼吹 ,1
22691,宝宝你开心就好 ,1
22692,哈哈。一般别人梦到我都没啥好事。 ,1
22693,我挺好的，看来我不是一般人 ,2
22694,那确实，我朋友一般都是梦见我都是打人啦，gg了。非常非常不好。 ,5
22695,明天还能不能考试了后天还能不能考试了大后天还能不能考试了 ,6
22696,珍惜吧都不一定的说 ,6
22697,真希望末日快点来 ,6
22698,其实是更想被人知道过然后偶尔被人想起或者有时候很多都是相反了 ,6
22699,没有那种奢望，以前会有那种想法。现在不会了。 ,6
22700,好吧淡然很多可见又受刺激了 ,6
22701,总是在不断被刺激中慢慢得出结论的。逗比姐，你昨天也被刺激了？ ,6
22702,对这几天都在下雨，都没跑 ,6
22703,然后我回来做了个减脂训练累到崩 ,3
22704,哈哈  好佩服你，我运动感觉来不起。最拿的出手就是跑步啦， ,1
22705,10分钟的训练累到快吐了而且今天有点感冒动了下来太不舒服了头晕想吐 ,3
22706,我也喜欢打怪兽！ ,2
22707,五月天里的家伙怎么这么惨 ,3
22708,说的是你！ ,6
22709,开头抱窝头就是正常向抱黑猫就是推广 ,6
22710,这个可以，托举猫猫，就是推广 ,6
22711,我爱窝头爱到连猫的名字都忘了 ,2
22712,我就是嫌弃你也得唱一辈子 ,3
22713,就你爱我，真是时间啊好快也快五年了真是完全完全了解我了啥都那么懂我太幸福了 ,1
22714,这都是必须的  就是看透了你还爱你 ,2
22715,哇塞太感人了，等我一定给你个真实的 ,2
22716,三分？？没用给底吗 ,6
22717,没用给底是什么？ ,6
22718,没有给低吗？手哆嗦，打错了 ,6
22719,就这水平了，我是三分党，不算很好的片子，但肯定不烂，处女导还ok ,6
22720,没教养的熊孩子！！！ ,5
22721,我真的是好担心咔咔被撞疼了条件反射咬到他，结果他完全不以为然怎么会有这么不爱护小生命的孩子 ,5
22722,真的很想揍他！没爱心就算了，还恶意的冲撞小动物！！！！！ ,5
22723,宝贝别减啊再留就困难了我从来都没勇气留短发 ,6
22724,哈~我或许发神经真的会去剪掉~因为现在发型很腻啊~ ,1
22725,宝贝你这么长留了多少年啊你得想想啊 ,6
22726,哈哈~不怕现在又接发啊！可以接回来啊~ ,1
22727,这是什么看起来很好吃！！！！ ,2
22728,杏仁茶哈哈真心特别好吃 ,2
22729,感觉我以前吃的杏仁茶都是假冒伪劣产品，这个用料真实在。 ,2
22730,不好意思，这眼睛是我的，下次发申请一下版权©️ ,6
22731,哇塞羡慕你有这么美丽的大眼睛 ,2
22732,这不是我的，是我旗下的 ,6
22733,爱我么么哒 ,2
22734,他不是说你全揭阳第一雅姿娘吗？ ,6
22735,那是后来的事情啦~ ,6
22736,看来你们上演过一场腥风血雨啊。 ,6
22737,我也想他了…特别好的他 ,2
22738,现在才知道他的好么？他跟我一样好人的！哈哈 ,1
22739,没阿，以前就觉得了！是你跟他一样好人 ,2
22740,你还没20愁屁啊你看浩哥！ ,6
22741,哈哈，浩哥看见这话要封杀妹子的哈 ,1
22742,敢！成功人士都没妹子我这补充的不错吧 ,2
22743,陪哥哥一起单身哈 ,1
22744,到了没？我们到了哦 ,6
22745,有些人没理我，不晓得她的。我早就到了哈 ,6
22746,她爸来把她接走了哈〜〜 ,6
22747,哇好快呀！快听快听超好听！ ,2
22748,哇的一声哭出来我笔记本插不了盘，家里电脑那里似乎坏了，我怕放进去就出不来了不敢探险 ,4
22749,抱抱我的笔记本也不行用家里台式电脑听的～可以买个外置光驱～我也打算买个外置光驱听cd ,6
22750,开始说故事了呀。 ,6
22751,哈哈是呀是呀发板凳瓜子 ,1
22752,我还要棒棒糖可行阿 ,6
22753,居然不是冰的牛肉怎么下口 ,6
22754,就是冰的！你们是都吃过啊！ ,6
22755,不不我只吃过那种冰片的很薄的一盘大概只有几片吧你这个这么多吃起来很有挑战性 ,6
22756,看起来好棒啊，不知道我适不适合 ,2
22757,哈哈不知道啊你是中性皮肤？ ,1
22758,不是，我应该是混合性 ,6
22759,好玩吗你是自由行嘛 ,6
22760,好玩～就算自由行啦 ,2
22761,好吃吗哈哈那其实也是跟团被有联系方式吗 ,6
22762,猪肉脯确实很好吃 ,2
22763,你来过啦~ ,6
22764,好基友去过，带几包回来给我品尝，很经典爪机都换爱疯了 ,6
22765,爪机在你离去不久的一个月时间里惨遭贼人之手，不得已而换之呀 ,6
22766,不不不，你还是很有女人味滴，除了在我面前爷们儿点儿，其他还是可圈可点的 ,2
22767,我就知道你爱我，总能发现我的优点可我真的应该注意点形象了 ,2
22768,看来又到了该买衣服的季节了… ,6
22769,没钱琼儿，咋办啊，口袋和衣柜都空空的 ,3
22770,我以为我很凶了•••看到这个哥，我惭愧了，我一定要比他还凶 ,6
22771,哈哈·我已经把你超越了· ,1
22772,好吧，我是故意死的，我告诉你！你没发现我的数字很吉利挖，哼•••等我超越你！ ,6
22773,哈哈··来吧··来吧··· ,1
22774,我免费给你吧我觉得还可以，资源共享不浪费嘛 ,2
22775,谢谢，昨天晚上刚刚看过了 ,1
22776,嘿嘿.我觉得在十一档算不错的电影了 ,1
22777,南京骗子有点多莫，一下动车站就被一个人骗了钱，感觉不会好 ,5
22778,人多就杂，防人之心不可无 ,6
22779,是啊，开始是出于好心，后来反应过来好难过。 ,3
22780,我也非常喜欢口红 ,2
22781,我也特别喜欢买口红 ,2
22782,我是口红香水包包，这三样最爱买 ,2
22783,哟，去海南过七夕啦？不错不错哦 ,2
22784,对呀~哈哈！在三亚玩在~！ ,1
22785,哦，玩得开心啊，好好幸福啊 ,2
22786,哈哈！谢谢啦！玩完啦！要开学了，要收心了！ ,1
22787,情商很高让人觉得相处不累，但是长久下来可能会觉得不真实。 ,5
22788,是这样的，有点世故虚伪了 ,5
22789,可是还很可爱会撒娇对人很热情，真是挑不出毛病 ,5
22790,同取关刘烨让人失望 ,3
22791,赵薇去年那么大的事。刘烨又不是不知道。 ,6
22792,所以我觉得他是故意的。已经取关 ,3
22793,哈哈哈···姑娘你太逗了 ,1
22794,哇哈哈哈，给你们欢乐多哦~ ,1
22795,哈我们这儿都不能这么欢乐全是老人家他们不懂这些 ,1
22796,王源我男神幂幂我女神（好几年的女神了）最爱王源宝宝异性相吸 ,2
22797,哈哈，我是先喜欢幂姐的，从宫开始就喜欢了，源哥是第一次上快本喜欢上的 ,2
22798,啊啊啊我也是从宫开始喜欢的王源我是17年暑假才喜欢的 ,2
22799,好多芋头我估计要吃到十月十七了 ,6
22800,哈哈加油赶紧吃，保质期短 ,1
22801,刚刚还特地打电话回家让弟弟看看外包装袋的保质期 ,6
22802,告诉弟弟：消灭月饼的大任务就交给你了 ,6
22803,小图还以为是干脆面 ,6
22804,哈哈哈哈哈哈它终于不臭了 ,1
22805,我下次去会不会又臭了 ,6
22806,wing姐你没救了出村就算了还发图诱惑诱惑也就忍了你居然打广告收了多少代言费分一半好不呢 ,6
22807,哈哈，大家都知道这家 ,1
22808,是在间接说我不知道吗小村姑一个求收走去见大世面 ,6
22809,说的对，文化落后，教育落后，道德落后，人不行，经济不会好。 ,5
22810,说话积点德，小心报应 ,5
22811,说的对，做了坏事的人会遭到报应 ,5
22812,厉害了，我骑20分钟就感觉整个人都不好了 ,2
22813,其实我也只能骑20分钟，剩下的个把小时都是靠硬撑的 ,6
22814,撑下去也是厉害的 ,2
22815,dw上我脸会干成黄土高原 ,3
22816,说明你是完美的中性皮了！羡慕！！ ,2
22817,我是干的不能再干的干皮心痛 ,3
22818,诶呦喂，这是谁呀，祝福你要幸福呀 ,2
22819,好的呢，你也是呀 ,2
22820,诶我，不行我要吐了 ,3
22821,夜已深我心思思 ,3
22822,我恐怕也无眠了 ,3
22823,让她吃屎去吧 ,5
22824,千里迢迢来四川生病想家再难受也没哭过  吗的竟然轻易被一个小婊砸气哭了 ,5
22825,没消息。我都在路上了，也是等消息等迟到了 ,6
22826,今天市政府规定迟到不算的 ,6
22827,这么好，那让迷你打印出来留底，她考勤 ,6
22828,我就不去了，你到了告诉我，我开电脑做事 ,6
22829,什么叫强求，澳门你没说我都买了 ,6
22830,泰国和天山的都是我一直让你给的。 ,6
22831,你发的图片是澳门和泰国的 ,6
22832,赌博默示录…还是觉得不可能拍的比原版好 ,5
22833,这是漫改买的漫画版权又不是翻拍日本的那个电影。 ,5
22834,废话，你当我没看过漫画啊。我说拍的不能原版好，原版就是漫画，我觉得不可能拍的比漫画好，有问题？ ,5
22835,下一个被毁容的就是你 ,5
22836,嘴巴长痔疮了吗  朋友 ,5
22837,长你『妈』币了 ,5
22838,乐2真是太恶心了，修了三次没有修好，要求换新机说你的机子有磨损 ,5
22839,您好，请将您的联系方式和手机imei号私信团长，为您核实跟进！ ,6
22840,呵，昨天给我打电话1，已经是半年内修的第四次了，我还没有去拿，拿过来还是不能用怎么办 ,6
22841,别急，要有不抛弃不放弃的精神 ,6
22842,你到底是在哪看的这句话…好有喜感 ,1
22843,貌似是士兵突击里许三多的名言 ,6
22844,我希望我70岁的时候安乐死合法化 ,6
22845,别介，70还不老呢。 ,6
22846,对我来说70岁差不多了我想优雅的死去 ,6
22847,看到了和我不一样的优色林 ,6
22848,嘻嘻，韩国买哒，我朋友给我推荐的，适合我这种，冬天内里沙漠脸 ,1
22849,嗯嗯，我巴黎买的，估计是系列不一样，可是用掉两罐了，还没什么特别感觉 ,6
22850,gai好听，浓重中国风也不像以前全是重庆话，vava花园宝宝都不错可以出单曲主流流行派 ,2
22851,主流才是王道。真想当underground就不要参加节目啊 ,6
22852,地下也有地下的道理、但就像周杰伦说的，rap不一定要diss，黑暗，它可以励志，正能量，这才是更为传唱一点 ,2
22853,泰囧  哈哈 ,1
22854,你昨天不是看了十二生肖？ ,6
22855,是看了啊  我意思是泰囧好看 ,2
22856,明明就是好看…我在狼人和吸血鬼中纠结了，你说我到底选哪个呢 ,6
22857,必须狼人吸血鬼脸太大了 ,6
22858,可是吸血鬼的笑容好温暖，还有颗小虎牙，还有那身材。wow…可口 ,2
22859,地域黑还有黑重庆的?重庆嫩个牛批 ,5
22860,哎哟，那些人凶得很嘛，啥子重庆分低啊，高考简单啊，高考挑战不行啊，懂都不懂一天瞎说，真的，有本事你来考撒 ,5
22861,哈哈哈他们懂都不懂啥子叫自主命题啥子叫直辖市不过现在好像都是全国卷了 ,5
22862,你们服务这么好的 ,2
22863,这些电话打的我想哭泣啊。你现在是在那个岗位呀？ ,3
22864,现场助理网电前台什么都干，大杂烩啊 ,6
22865,我也是，见不得别人诋毁她，跟人骂了起来，才发现我的话根本不叫骂，叫说道理 ,5
22866,我一个晚上苦口婆心讲道理，打字累死我了 ,3
22867,我也是，奋战到现在，想想也是，菲肯定不会理会黑子的言论，她仍旧那么洒脱，所以我们不用太担心 ,2
22868,我也觉得，疯狂原始人比冰雪奇缘好看。冰雪奇缘就是炫技 ,2
22869,握手！我们去当评委吧 ,6
22870,唉我看冰雪奇缘的时候还期待着姐姐妹妹同时爱上那个猎人上演二女争夫惊世绝恋什么的。太让人失望了 ,3
22871,看来你应该去当导演 ,6
22872,请求毛爷爷原谅一切为了人民 ,6
22873,从群众中来到群众中去 ,6
22874,代表最广大人民的最根本利益 ,6
22875,加油哈.不要太累喔.照顾好自己！ ,2
22876,恩   我会的学习了这么久的独立 ,2
22877,是的.相信你可以的！ ,2
22878,凤姐又要出名了 ,6
22879,好紧张怎么办这么多情敌我该如何验明正身 ,4
22880,你已经证明了不怕亲爱的 ,6
22881,不怕亲爱的  你老公在和你honey看电影 ,6
22882,您好，您有什么问题。打电话需要耐心等待下：） ,6
22883,解决下，改了无数次密码，而且密码之间没逻辑联系，但是还会自动点赞的问题，啊啊啊啊啊啊啊啊，心累 ,3
22884,您好，您是在客户端改的密码吧？您再pc端改下密码试试 ,6
22885,女伴不会是鞠？ ,6
22886,如果真的是，她就不能为公司赚钱了 ,6
22887,是的话她会被网友喷死的 ,6
22888,哟！竟然有寿司店！？？ ,6
22889,对阿！！在我家附近！！！ ,6
22890,好吃咩！！？看起来不错 ,2
22891,希望碰百合，鬼娃太猛了，招架不住。 ,6
22892,百合也不好打，反正都有希望，只要能有这两轮的发球就行。 ,6
22893,今天发球局神了！ ,2
22894,有一局竟然连续化解破发点保发了 ,6
22895,第一盘4：4那个好关键 ,6
22896,加油加油加油我马上还有一周就解放啦这几天也过美国时间 ,2
22897,你准备啥时候出国呢 ,6
22898,明年八九月份的样子吧九月中开学，看看要不要提前一个月去那边读读语言再上课之前好好适应一下～ ,6
22899,喔喔～那还能有大半年的时间能约麻将 ,6
22900,你之前头发是黄的嘛我也想再染怕不上色 ,4
22901,是有一多半都是  是深亚麻  这次染的深闷青亚麻色偏绿色结果掉色又掉成黄色了 ,6
22902,那咋样可以持久点 ,6
22903,"貌似在一茶一坐.番茄牛腩面,傻茶牛肉,冰桔茶 ",6
22904,目测是吃货～～ ,6
22905,"上学在那做过兼职,做过这些菜. ",6
22906,你居然会做菜，而且是在饭店做的菜，应该手艺还不错吧，真是厉害啊 ,2
22907,我姐姐骂我追星 ,5
22908,追星不好吗？更何况我们是一个社团 ,6
22909,我们是高贵冷艳的火华社员么么嗒 ,2
22910,天然的结晶蜜是没有粘性的，有点像动物油凝固了的样子。 ,6
22911,哈哈哈！其实，粘不粘不重要，我最讨厌的是煞风景的人。 ,5
22912,今天是国际宽容日，宽容！ ,2
22913,post君完全是女汉子低龄化的标志 ,6
22914,霸道总裁秒杀全剧啊 ,6
22915,我大表哥长得跟魔王差不多一样，感觉回家就能坐上魔王的炫酷摩托了 ,6
22916,这么酷请带上我还记得我们八年的约定吗 ,6
22917,该不是个杯垫神马的吧？ ,6
22918,不是~是两个厉害的小家伙，解决了我的一些厨房困惑。 ,2
22919,不要公布答案，哈哈~不然不好玩了 ,1
22920,好的，听你的，撑的长一些~要是公布答案也要明天了~明天我下厨演示一番。 ,6
22921,反正介东西不能丢进锅里就对了我再琢磨琢磨，看它脑袋上貌似有刻什么记号之类的呢。 ,6
22922,爱动脑筋滴小朋友~抽空琢磨吧！下午打扮起来，今天平安夜，要疯要乐~ ,2
22923,我也是吃了好多葡萄啊，不过没有吃过雪碧味的~ ,6
22924,我知道喜欢吃玫瑰葡萄对吧对吧！开学我带着雪碧味会娘校 ,2
22925,摁摁摁！家里一箱的都吃完了！你那个雪碧味的好高端啊放到开学会不会坏啦 ,6
22926,看完之后，雕兄想说，你这枚广场舞胖友，雕兄交定了！下次雕兄带上你，你带上小食坚果，我们一起去广场上激情尬舞 ,6
22927,我只看到了激情两个字 ,6
22928,那下次约你啊！ ,6
22929,自己一个？？自由行定跟团啊，我都想自己一去旅游啊 ,6
22930,对，自己一个，自由行 ,6
22931,甘正，我都想一个人自由行，但系稳耿地方，唔知去边好 ,6
22932,要怎么才能忘掉一个笑容？ ,6
22933,没办法忘记就要埋藏在心底 ,6
22934,想埋！可夜深总往外跑，以前别人说没感觉，现在好难受 ,3
22935,真的觉得好对不起他啊 ,3
22936,为啥明明是大四了他一点也不理解我们，故意把题出得特别难，报复不去上课的同学毕竟不是所有老师都像李延喜一样 ,5
22937,也没咋去上课我感觉我对不起大四所有的老师 ,3
22938,四舍五入好，下一届奥运你还是三十，永远年轻的妖精啊， ,2
22939,下下届四舍五入我还是30！霸气！ ,2
22940,精神真好，还没去睡， ,2
22941,要不是阿甘骑士的老爷快出了我就买这个了，话说ht什么时候出彩蛋里面的丧钟 ,6
22942,哈哈哈，彩蛋里的不会现在出吧 ,1
22943,这个出的话必须来个真人头啊 ,6
22944,我嗯是要遭气死老我老汉真哩是尼玛里一个神经病我儿说不是 ,5
22945,啷个老嘛？ ,6
22946,唉。老子不想说老批人一个 ,6
22947,默默聆听那黑夜~晚风吻尽荷花叶任我醉倒在池边~ ,6
22948,哇哦这是歌词么？去上海混啦你？ ,6
22949,对的~这几句是接在你图片上那句话后面滴是五月天的《拥抱》~以后来上海可以住我这哈哈 ,1
22950,三十怎么啦？28也可以离开家啊！ ,6
22951,不是离家，是希望他们绝望 ,5
22952,不会绝望的。我今年三月就32了，我爸妈也没绝望 ,6
22953,我这环境差，十八九结婚的大有人在，所以三十对老人家而言是个坎。那种你三十前抓紧啊 ,6
22954,我家那边也是啊。但是我不听啊。而且我也不在他们身边。他们管不了我所以我说你离开他们比较好 ,6
22955,恭喜！！！！ ,2
22956,你们家的生了吗 ,6
22957,还没，就在这个月了，我紧张死了 ,4
22958,我也玩这个，建议你配合，小睡眠app，简直是神搭，好用到飞起 ,2
22959,有兴趣说细致一点么，怎么就飞了 ,6
22960,一个敦促睡觉，一个帮助睡觉，完美 ,2
22961,你皮肤这么好就是用这个吗？我熬夜皮肤暗的喔 ,6
