label,text
1,谢谢罗。呵呵。好的你太忙啦。经常不在广州啊！好久没有见过你啦呢！ 
2,两个人都非常可爱！！ 
6,喝牛奶胃痛，又不爱吃肉，怎么补充蛋白质呢 
1,哈哈哈   刚开始整  手艺不佳啊 
6,去医院看病了吗？撑不牢了 
6,也祝你越来越是精华 
5,这年头残忍的事情多了 
5,其实我觉得你没必要这样的~大家毕竟都是同班的~别这样了 
6,这个大叔也很棒棒正在进行中 
2,你朋友真的超适合短发啊！！！你可以买那个双生05号试试，促进头发生长的 
5,因为对方是真的在耍我的那种，和你说的那样是不同的 
6,跟我还这么客气，青的放久了就会变黄，可以晚点吃。今年总体都不是很甜啊 
5,非法占道经营可以收掉之后倒下水沟，而不是老人脚上。到人行道不影响形象吗？还给无辜的环卫工增加劳动负担。 
3,好嘛  勉强快乐 
6,哪种比较好喝啊？ 
1,哇塞，没想到真的专门来留言咯 
6,以前弄了个垫子，被她咬的稀巴烂 
1,哈哈哈午安，我都到三亚了 
5,你用的是三星，骂别人垃圾，小心手机爆炸炸死你！ 
5,这是营销号提的好么胡彦斌可全程没有提zs谢谢您嘞也找不平找博主删除好了 
1,哈哈，在壹季的训练真管用。这周日的活动早早就报名喽 
6,我情愿见不到他、我也不想把命搭上 
5,你会喷人吗？不会的话多去学学。服气了，绿绿不仅素质低，文化低，连喷人水平都低。快去老子的麦加养猪场打工去吧 
6,和汉街比？太高看宽窄巷了吧 
6,国庆订婚啊。结婚日子，不详。 
2,subway我觉得好吃诶，最好吃是麦当劳。 
1,但是好矮我，矮子我是你明明也不胖的，我这个照片有找角度，你懂的哈哈哈哈哈 
6,好一个巨蟹的好男人啊 
3,结局一点也不好嘛 
6,你是不爱我了吗 
1,宇叔娱乐至死好么~虽然他唱了好久我才听出是舞娘 
2,关键拍的还美，你那些花花草草幸得此生在你手中啊 
6,技能描述都成了godfatheriswatchingyou!kid. 
3,赢阿赫利的看完之后我已经满足了！  对上拜仁！   有点不忍心看了！ 
5,抄袭剧还想上天 
6,我知道我帅气聪明又酷毙了的同桌只爱说假话 
5,希望有一天大家都能正确认识中医其实卵用没有就好了 
6,你怎么这样呢，难道在你心中我除了追求手机，就是女人了嘛其实并不是啊 
3,高中物理为啥这么难？？ 
6,就在在家旁边当然得去照个相 
5,小米用户别在这说这了，赶紧去打砸荣耀体验店吧，这是你们长项 
6,这个时候就要转移目标看看其他人嘛~都会好起来的~ 
6,恐怕你想多了…这是迈阿密热火队… 
2,我是分分钟变脑残粉勒最近才看维尼夫妇然后就一发不可收拾 
3,毕业时，事情太多，没时间惆怅 
2,没事没事，安全第一嘛～～安全降落就好 
2,但是他更厉害的样子啊 
3,我觉得对他最残忍的就是爱而不得了吧可是我又想结局he 
2,免正快乐啊~！在哪里？来唱k?? 
6,该做饭了，别玩了 
6,这鞋底好容易脏怎么打理呢 
6,怎么讲都去逛街了吗 
2,哇好高级的学校 
2,好的。谢谢。本来还想带冲锋衣去的 
1,我之前在看小孩子那些今天推送了战斗吧hhhh就看了好久明天会有亭吗 
6,从你开始认字到现在，4~5天一本的节奏？ 
2,照片拍的很好 
1,哈哈哈哈哈它时好时坏！我好久没画过了 
6,我的12年底的车  十万了好像没换过啥舒适版带空气悬挂那款 
6,羡慕你这个听过的 
2,车子好帅！好想骑一把 
2,你是不是爱上他骚粉的泳裤了 
6,可是出线之后遭遇的对手很悲催 
1,哈哈哈你说我可以把你打骨折 
1,哈哈，我也是第一次见到我爸初中毕业证。昨晚翻照片上笑了半天。 
3,"没有住院哈,小手术~就是做完了以后手需要架起了固定住~时间长了就很难受~ "
2,我是认真的荔枝一个个卖啊 
3,我明天交初稿，本来以为就要解放了，结果今天导师瞟了一眼，大删大改~又睡不了了 
6,估计肚子上都是肥膘 
2,我是从去年开始的因为很天然而且持续使用效果会很好也用的很放心哈哈 
4,叫住院呢   没床位我也不想叫住怕孩子睡不好 
6,支付宝没有转账成功？！ 
6,那片子都没法看了… 
6,还有网盘啊聚聚想听哪类的推荐 
6,切洋葱吖？戴个头盔试下喇 
6,等到我回去，又不是季节了，我认命了 
5,没一点用！头一天跟他说第二天他都忘了我是谁了我今天准备给教练塞两包烟！！ 
6,这是走了西线啊，快了 
2,这个二人转阵容厉害了 
6,层主别气啊，别理他们 
6,我也感觉不好，吃到撑了估计对身体影响挺大的 
6,？留下来在练技能吗？ 
2,有时喜欢是自己不明所以的。还是谢谢妳可爱的美人鱼小姐！ 
1,哈哈哈哈哈大早上这么煽情搞得我一把鼻涕一把泪 
6,让你们去搬砖还是干别的？ 
2,对啊！尤其是大师兄，四哥！连宋也很顺眼，就连司命的低音炮也帅到飞起！ 
5,张碧晨真不是一般的丑 
1,不过真的好棒，而且不用担心有奶泡的热量 
1,哈哈明天来学校看望你们!! 
3,我是真的心塞了好久可惜了 
2,所以说他是非常的帅 
1,今天吃了今年第一个~开心！ 
2,冠军啊我看他们的控腿还有那个跌岔太可怕啦！但是好喜欢啊啊啊 
2,哈哈哈，你最棒了 
5,我也不喜欢有的时候发的还都是废话一堆语气词真的浪费时间 
5,目的是止跌呗，先把你套上三五年的别想出手。 
2,倪妮好高挑鼻梁高，本来喜欢她现在更喜欢超喜欢给我的印象一直在加分 
3,现在钻石已经不是非常难上了，又出了一个段位，我的天 
6,我也铂金掉到二了 
1,哈哈你也忙到这种感觉嘛 
6,社会姐姐去哪弄不到钱 
1,开心就好哈，看你们昨天耍的真的hi啊，改天喝哈， 
1,哈哈超超干嘛这么激动！我可是你带出来的徒弟！你教出个马路杀手很骄傲是不是 
1,哈哈…我家这里有点冷…恭喜哟… 
5,我玩的时候也是，但是不骂人，就这么是一直在我去，天哪，妈呀 
2,松江新开那家还有没有活动优惠了？我感觉那个应该不错 
6,对啊之前新闻不是说吃多什么什么肌溶解 
3,说明你对我漠不关心 
5,30年！奶奶你又说谎了！ 
5,吹b也要按照基本法谢谢。 
6,斗是不晓得切搞懒活动咯嘛～ 
5,我没说谁比谁出色，只是觉得你说的这没意义，比赛也完了，你说这啥用 
6,对呀，我的意思是，那么尽心尽力付出的人，其实就是没天赋的人，而他自己并不知道这一点。有天赋，根本用不着那么拼 
1,金梦青那天也幸灾乐祸了！我还教育她了！这回我是真的额觉得好喜感啊== 
6,我觉得你拿到签名照之后需要晒一晒来证明自己的粉籍233 
6,你不能接受，我能接受，这难道不是受众问题? 
5,求你了别来。好多外地人都跑来云南做生意特别是旅游景区火车站旁边特别坑人麻烦你把他们带回去别来坑人 
5,又上升到民族的高度了？？ 
5,说嚼槟榔不好没问题，但不要把中医药扯进来。如果有人说禁毒不利是因为西医院要用阿片酊，你们西医认账么？ 
5,我是卡在那里，然后就只能点强制结束程序 
2,已经初见成效了！继续坚持！你会越来越棒的！ 
5,想想阿玛尼红管。辣么贵干的辣么快还辣么沾杯 
6,差点以为大东是个二五仔，结果跳机变高达瞬间一身鸡皮疙瘩 
6,我看到你语音啦～我知道你要说很多事哈哈就没回你想着视频的时候慢慢说～ 
1,啊！放假来拍吧！激动！ 
6,本儿，你坚持骑了多久了，感觉效果怎么样？ 
4,就怕黑墨水会堵 
1,是哈哈！我每次做都在想，这样对吗？能行吗？结果每次都很好吃 
1,哈哈你用的啥p图软件 
6,长裙是吊带，不能脱，太阳太狠！而且今天去的都是寺庙和皇宫，不允许露出膀子和腿！！ 
2,爸妈都这样，嘴里说的跟心里想的不一样，只要我们心意到，对他们好，他们是知道的 
6,拇指，冬混干，夏混油，想用悦薇水乳，要选滋润型还是清爽型呢，纠结好久啦，谢谢谢谢你 
6,他最近太野了，根本遇不到 
6,嗯嗯嗯多穿点热水一定要随身带 
6,你上厕所它难道不会注视你？还妄图挠你屁股？ 
6,会的会的，威哥好久没打电话给我咯 
6,你终于出现了！ 
2,有的！唱功超级好很棒！ 
6,请问下襄阳和襄樊的关系是？ 
6,这种『友情』不太涉及社经地位 
6,我上次也是偶然发现杭州有 
2,摸摸boogie，要快点好起来哦 
6,大概是意念回复过了！才发现根本没 
1,表皮酥酥脆脆哒！馅儿是甜的，可以当菜也可以当甜点哈哈！ 
6,细密小森森下回来我家会不会自备一根黑碳素笔把辉哥的书柜把手后面那道划痕给补上呀 
2,俺男票陪我看了一天  竟然比我还爱看 
6,还能用反正你要吗500个圆卖给你 
6,这个不是我，祇是我们很相似。 
6,开业那天我正好经过了 
5,你蛮适合来玩男人的 
1,那么美，哪有问题。看节目确实找问题比较方便，那个短信那儿没有剪辑！哈哈，还有一个地方导播没切好画面，穿帮 
6,好想知道你那是卧蚕还是眼袋 
2,我也看了，她真的好美啊！！！ 
6,一定要删游戏吗，这破游戏这么好玩？ 
5,想打架是吧?! 
6,对开门太贵了啊。随便两三万起， 
6,病的不清啊~一晚上 
6,德不配位是真的，耍弄权术就算了，只有因不懂权术而上不去的，没有太懂权术而跌落的。 
2,我才发现我竟然喜欢大叔级别的，郭京飞啊，张嘉译啊这些。 
2,生快啊亲！！！可惜没预我！ 
6,我谈过所以我知道我现在不需要 
6,旅游，不在乎目的地，在乎的是与谁一起，与谁？谁！懂吗？ 
6,没有我担心的事发生，跟我们看过的那些差不多，不过有两个噢，你知道么 
6,老师让我们最好用脱胶颜料，不过我的是普通的水粉颜料 
6,没有什么事情是一顿烧烤解决不了的  如果有就两顿 
6,一边一张多好，我就一边一张 
4,很害怕老谈被编剧虐啊，你看看书大，抱走谈谈 
6,昨天在教学区移动让我经历了绝望一早上无服务，宿舍电信大半年网络都不好 
1,这个烦字也长的好欢乐啊 
2,对自己一个月2200元的工资表示庆祝。 
2,以积极的心态去面对生活，生活也会变得积极起来，晚安 
6,不喜欢会很累 
6,为啥不回宿舍？我没明白？ 
6,琴日找不到，今日就找到了 
5,我脑子比你好就行 
6,美女怎么会不讨人喜 
6,晚上看苏宁看看拉米雷斯牛逼吗 
1,哈哈，谢谢。你拍的也很棒啦。 
6,我直接忘记有班会这个事情了 
4,还没有接到通知！！！！宝宝好着急！！！ 
6,德国葡萄牙，德7葡4丹4荷1，葡曾经战胜丹麦，所以葡在前 
6,以前人贼少都是抖音带到。还不如宅家 
2,我也是可以说是老脸一红了就看他顶胯舞什么的我倒吸一口气年龄这么大的我居然被撩到了 
1,哈啊~偶在装可爱~ 
1,哈哈哈哈哈哈么么呆呆 
6,团团和江宁三观这么正为什么不喜欢！ 
6,你坚持好告诉我，不过我在纠结眼镜儿 
1,哈哈~那是那是。高中比大学不知道好多少倍。 
2,明明只是一个傻乎乎的女子高中生【根本不是好吗】为什么那么可爱！【哭了起来】 
3,每次来m都让我心情不好 
2,做甜品和小点心，你是真厉害 
2,师傅不名的  学生是聪明的   师傅特别喜欢看帅帅的漂亮的女生到是真当的 
3,晚上刚跟小伙伴们吐完槽  晚上上课论文又被老师给批惨了  我整个人都不好了 
5,敢？！撕烂你的手 
6,他们的策略是让你多买饭吃吗 
2,我用的方管和千颂衣一个颜色的不错，试了这么多觉得这个和纪梵希的最好用 
6,白脸大眼尖下巴，你是网紫啊老铁 
1,哈哈我刚唱过啊！ 
1,哈哈哈哈我觉得你说的极对 
6,哦哦这样啊好累的吧 
3,你都不关心我 
1,这样才浪漫啊哈哈 
2,不管怎样，十二个人的exo都不会再有了，我的初心呐，希望他们都能越来越好 
3,爱上不该爱的人，怎么坚守啊！ 
6,原来司峻也是攻呀，我还以为会是受呢23333 
6,一猜就是占名额，毕竟三十万没有很好的电动车。所以没好选择了就随便买一个 
6,大哥这是个骗子 
6,最重要的幸福是逗逗小伙？ 
4,女主的伤口好恐怖 
3,又被孤独的抛弃了，好好教训下拖拖，哈哈 
2,可以可以，深夜见福利.所以说一般修图晚睡的人运气不会太差 
6,羡慕不用上班，带娃去玩的麻麻 
6,那早点崩了好吗 
1,看看就行反正也不可能站真人哈哈哈 
5,我的还不是难喝我在上课好烦 
6,看来也是小馋猫一个 
5,星巴克就有量不抓捕说咖啡☕有毒的人啊！ 
5,我觉得你没有错渣男撩完就把你删了他活该他现在女朋友爆粗口还没素质 
2,管他呢，开心就好 
5,哎！你越来越不善良了。看来我呢爱还是感动不了你 
6,你口红是不是太红了啊 
6,你果然属于敢想敢做勇敢果断型 
2,哦我的幸仔真是太有趣了 
1,感动，回来就可以聚啦~ 
4,都快忘了你的脸，怎么办 
1,不是，焖蹄炒肉，双交，哈哈。三交太高调了 
6,是哇，日本不便宜。新西兰是全球cucci最便宜的所以我买了 
6,晚安都比，明天我可能没时间勾搭你，憋太想我。 
6,华哥，我的番茄炒蛋技艺已经炉火纯青了 
3,曾经看一图片，全世界的宝宝剃头都会大哭 
1,不敢不敢算了算了！笑死我 
1,见啦，男朋友来家啦，刺激 
6,翻了一圈没找到难过的表情只看到了感觉这个不搭来着 
6,我问个弱智的问题啊，它不怕鲨吗？ 
3,估计得是一堆人  还不如机坪上看飞机数星星呢 
6,你到25了吗，要是没到蓝水就可以，或者干皮冬天也可以用 
2,我是东北辽宁的啊，下好几场雪了，欢迎你来看雪景啊！ 
1,天呐~可以站好久！笑死老纸老！搞pao老的样儿 
6,大学从200度都长到300度了。 
6,欧哥教几招怎么对付坏人呗 
6,南方真的那么冷吗 
6,现在全部考完还要再考一次理论！乱变态！ 
1,去跟黄景瑜过圣诞节！你要开心死了吧！ 
6,芒果明天要播出我是歌手，往年一般是24号的 
6,如果俺有钱有多贵买多贵 
6,那我有好多你买给我吧 
6,不是我们这点呢☁️不成这种 
5,我骂你半年，上升民族信仰个人家庭，希望你能体谅我，毕竟我骂了你也不需要道歉 
2,是啊～胡歌真心很特别的存在。 
6,别淘气，快到精灵球里来！ 
1,哈哈，我之前看别人说将近60%支持来着，这种还是nhk或者读卖之类的比较有说服力吧，我也去找找看 
6,你也买了pad哈 
6,整一把给我。我要把全公司都突突了 
5,不和hmp谈恋爱那种又是哪种 
6,得，留我稳稳。广州有密地方好逛？ 
1,哈哈，你对你们教导主任尊敬点啊，要不会让你吃不了兜着走的 
6,602更方便。502更强。 
5,截你m呀，都是女人不想撕破脸，警告几句就得了，啥都是制造话题呵呵你mb 
5,你自己生的都分不出男女！？不要脸 
5,想等我挂你是没戏了！ 
6,现在这个季节用着不油了，但是提亮效果没有 
2,这奶瓶好棒啊！哪搞来的？ 
6,我就经常会出现这个水泡呢～ 
2,天惹噜你看了三遍啊！！！！！不敢相信！好多小正太！ 
5,我恨你们，尼玛，支付宝成我生活的一部分了，尼玛，花呗一毛钱都没有 
5,看来我们的经历相同啊真的气得很想把整个厅都砸了是不是 
2,你说的是你们老师啊我还特意照了照镜子看我的牙其实我以前觉得虎牙可突兀了羡慕你们没有虎牙的 
2,而且miracle真的很好听呀，可谓是我的人生之歌啊～那时所有人还都奶萌奶萌的 
6,请问，耳螨长什么样的啊 
1,很有味啊哈哈 
6,快了！下一个也许就是你！ 
1,哈哈，其实我一开始就觉得剧情应该挺简单的，我要抱着听歌的心态去，我傍晚才能看。 
6,对啊对啊，现在脾气坏坏的。这两天准备打第三针疫苗，你家宝宝重新打了咩？ 
6,其实没什么冷静的了我觉得这几天我真的想的挺明白了 
5,为什么你会那么装而且每次都是那种演戏的风格可怜楚楚可怜楚楚我很讨厌这种女生拍戏可以稍微有点水准吗。 
1,小说有五个收藏了，开心 
1,嘿嘿，你觉得呢？ 
6,看着小镁都会睡着吗 
1,对都是我自己弄的哈哈哈 
6,有能介绍的妹子我能是单身吗 
6,我就是传播正能量的小天使 
6,吾中意呢种味，一闻到就满脑医院回忆 
6,玩了个仙剑的游戏。很想逃离现在，浪迹江湖。 
5,精装修，开发商搞的，质量太差。 
3,同感冒  鼻子要被我擦破了 
6,这是个cd里面只有一张明信片而且这是我朋友送的 
2,吉娃娃这种真是平易近人的美货！ 
2,不化妆也美美的 
6,你应该说你好我也是某保险公司得 
2,也是一种幸福噢! 
3,可惜这美好的星空拍不出来没法给你看〜至于美食可能是我最近在发胖的缘故吧好多好吃的啊 
6,还好吧，吉林和韩建我都有盈利，这俩形态也是比较放心。你说的这个周一复盘时看到了， 
6,什么呀，我妈是，一吵架就谈钱，翻脸不认人只认钱 
5,我也喜欢圆叶，我现在这个简直想扔了 
6,不用羡慕，那种男生不现实。感觉太遥不可及了，你去整整也会成为第二个他 
6,喜欢人胜过鞋吗？ 
6,也没有很瘦哇，主要是之前太胖啦他们每天给我吃到爆，我也是暑假养膘了俩月啊 
6,我和你持有不同的意见 
2,哇，大丰收，你妈太厉害 
1,艾滋检查不？哈哈 
6,干啥去啦，你们还有这个呢 
1,哇没想到你口味变得这么重 
6,要是这样的话你不是早就结婚了吗 
1,放什么进去呀？哈哈。很想念你呢。 
5,世界这么邪恶我要去火星 
6,关键是还能要不 
6,我和汉良会从另一边下山的，放心一定让你白等 
6,2333333用他们的话说这叫激励，不好好找对象就给我相亲去 
1,哈哈哈哈哈，姑娘的想象力不错 
6,那么瘦!!! 
6,听了可以和我私信聊聊 
6,我的医保额度上学期就已经用完 
6,我只能羡慕…我现在依旧或者高三的生活作息… 
1,等回去画个妆哈哈哈哈~！！拾到拾到哈哈 
6,我们住久了会不会出不了那个房门 
6,有些东西本来可以不买的， 
5,好用吗？小熊的蒸汽消毒锅不好用。 
1,并没有无力吐槽可能还有两三天所以你不健康是胖了吗哈哈 
3,我舍不得他给我的温柔不能回忆越回忆越想哭 
5,脑残粉，说实话你还不愿听喽！你爸什么眼光喜欢你妈这个男孩子 
1,哇哇哇美牛的美外套又出来了快卸货乐紧张不 
6,我的皱巴巴的然而在学校又不能熨qaq 
6,你这是颓废少女的拍照姿势 
2,喜欢tvb的调调，比现在的偶像剧好看，我才追到81集 
3,太可惜了，不过不知道为什么，感到莫名的欣慰，呃，人性啊。 
1,哈哈哈听了好多遍第一次听的时候还被吓到了 
6,明明就是今天珠三角很大雨！ 
5,你觉得这样好玩吗？ 
6,就是那个种粮专业户拉到北京遭遇跑单的100吨大米啊，五常大米很有名气，买点尝尝 
6,不可能有无神论的罗兴亚人 
2,女人不抛头露面也是好事 
6,请你表现出大写的拒绝！ 
5,不是刚从军队回来吗，怎么站姿这么诡异，行尸走肉丧尸既视感是什么鬼 
6,你什么时候上来给我聊聊具体要行动啥 
1,哈哈秃了到时候去剪剪就好了 
3,红海看完感觉人虚脱了 
6,画的满分，字及格 
2,新年快乐！祝你越来越帅！开心每一天 
2,国庆期间要看喜剧的话可以去看《羞羞的铁拳》，这个还不错！ 
2,嗯。无论他在哪里，都只希望他开心幸福快乐，全世界最好的乔任梁 
6,顺便问问包学会包吃住不？ 
2,快吃vb~有效吖~ 
6,你们领冰箱贴和卡片了吗？？？？ 
6,你技术更好吧小妹妹  没恩爱可秀只有苦气 
6,我也觉得特别是特别在意别人目光又想得多的就会 
6,你觉得环境的影响大还是主观的影响大 
6,吃了很多，每天都在吃水果，给你买了面膜 
1,在台下默默看着你拿大奖哈哈 
6,呀看错了，已经比俺高了，俺就一米六 
1,就是哈。你开学了么？ 
6,老是长？那都怎么处理的呢，我家第一次长，简直想带盆扔掉请问有啥好的处理方法推荐啊，谢谢 
6,可能是100g粉红拼100g桔黄吧 
5,凤凰传奇就是两逗逼、唱功才和狗屎一样. 
3,是看周围所有异性恋觉得好累 
6,哎哟！准备去西岸还是东岸？ 
2,橘红调显白显白显白重要的我嚎三遍 
6,好稀奇安张狗才记得到我的密码我一直记不到所有的密码 
6,是的哟，本来端午打算回去的，但是这周都在电工实习逃不了，亲爱的咱暑假再到阵噢。 
6,没得玩了啦！那你是韩国小女人哼 
2,好用哇～各种肤质都适合啊 
1,哈哈，一中500w马上就晕了哈哈~ 
6,为啥不允许我赞手动赞 
6,看来是有宝宝了 
6,你不是上班呢？那到时候你有空就去呗 
1,怎么变了那么多知性风啊~哈哈~ 
6,对！先把好吃的吃掉，才能在如狼似虎的同学面前抢到他们肉吃（他们抢不到我的就很棒 
6,买了盆绿萝挂房间了下次再买个大的植物放墙脚 
2,我没有忘记！真的！只是想给你sueprise 
6,那我就直接带着小小原去找胖胖姐姐了 
1,哈哈包大人也会有纠结的时候啊我很在意你写的是什么 
6,你来当我照片里的主角如何 
6,可不是。可能要拿我号当水军。键盘侠 
2,何以里头确实不咋滴，但是她古装漂亮呀 
5,不要对你家的公司再抱有希望了，这种公司的不行的。 
5,我只能很惨的吃青菜！我真讨厌室友啊！多个人就是麻烦！ 
2,可是小说改编剧以来不及的各方面质量确实能排进前三～ 
1,谢谢！哈哈。你现在在潼南？ 
2,真的真的我都快窒息死亡了 
6,还有电池和6g内存呢这个更重要 
3,一直没删对话框一年了舍不得感觉删了就彻底没了 
1,嗯嗯，好的呢 
6,啊？我用过了，我就手机里买的，然后电视也可以用。 
1,为啥我每次还挺开心的，觉得弄完整个人干净了好多 
6,婚礼完就奔赴天津了 
5,无非不是硬件就是软件问题，咱不问他，憋死他 
6,猛犸象肯定比象牙贵啊老铁 
2,我喜欢俊爷超级喜欢他们主持节目  那时候住校每次都看不成只能回来看 
2,不是厉害，但是就特有气场，这是大家一致的看法，都说妈妈一定是领导！ 
2,开心极了！真滴好好吃哦！ 
2,那我对你说新年快乐，你可不可以给我红包 
6,因为不能与少帅会师，大将军爽约巅峰会 
6,说了断发呀，都给你申请了。 
1,要重新爱上我嘛 
6,缘分这东西不好说 
1,奇怪的是什么你造，在不正常的圈外待久了突然有点不适应正常圈的节奏了，哈哈哈哈。还好我回神回的还算及时。 
2,她是一个成功的学姐、当然有值得学习的地方… 
6,还有2代是外变焦一代是内变我一直很关注这个头 
2,第二开心是收到你的回复每个留言你都认真回复，非常爱你有耐心尊重别人的样子 
2,大黄可爱到模糊了 
2,我更喜欢看你穿青绿和粉红这样明亮柔媚的颜色。茉茉家一般也不会把这种颜色弄得太少女，穿着无压力。 
6,木有呢…他打算暑假考！你呢？！准备得怎样？！ 
1,优衣库店员夸你一下哈哈 
1,推荐你韩国的指甲油，干得超级快····！但我好懒啊···都系喜欢一边训觉一边修手··哈哈 
6,既然有男朋友那这些都可以怪他呀 
6,啊，你也关注她家？ 
6,是有多热~内江地形很特殊咩？ 
6,可是美国还有还有好多强的呢？？ 
6,是的，心理学若只涉及今生，逻辑不能自洽。 
1,不用谢傻欣欣，哈哈，爱你爱你❤ 
1,晕。你厄我，买啊，搞到我掉皮啊，哈 
6,龙门镖局好看不？ 
6,是的，有能力都选自由行了，看过韩国的团安排的特没劲，不过自由行住怎么定？语言呢？ 
1,哈哈可能我脸吸收快我就抹好几层 
6,需要你的爱别人的不需要不是对的人 
6,两百万欧，河南队会抽几成 
2,嘉伦确实是很有才华的一个艺人，有演技有颜值有实力，又是一个运动型的boy，还会唱歌跳舞，前途无可限量！ 
5,哈哈哈不限制也没人看吧 
2,好好好！一男一女，凑一个好字！幸福的小女人！ 
6,毕竟你是特别关注还有个饼干是我妈买回来的好像是俄罗斯的饼干挺好吃的我就也给你拿了一包 
2,以前总吃贝甜的芝士蛋糕！不过好像这个舒芙蕾也好好吃 
6,好想把你吃掉 
6,我妈说我你别把雷招屋里来 
3,170屁股还大的哭了 
1,他早就不爱我了还是让我们两个相亲相爱吧哈哈 
2,我要加油可是总觉得一直以来的动力跟目标没了 
6,什么时候能放弃长靴啊我快疯了 
6,息怒！！  既然是一面之交，那你何必要斤斤计较！  不值得发火 
5,你以为美帝是一蹴而就的？ 
1,同乐同乐、深圳此大不同 
6,亲爱的，公司统一工装，和信摩尔三层蓝帝有现货，直接过去拿就行 
1,哈哈她好可爱啊 
6,可以说十分想吃了 
6,阳历生日，系统自动的 
6,哦，想起来你懒的艾特人 
6,即将毕业的大四学生，没有喜欢的姑娘 
2,太太太可爱啦！ 
1,是啊！我也很开心！ 
5,骂人有意思么？我不想骂你 
2,我已经从心里发出祝福了，他们也收到的了。 
6,好的他现在演了一部电视剧的哇一又二分之一的夏天 
6,要是我，我也会爬树去摘的。 
6,楚珍说她本来打算寄向日葵花子给我，她的种子是东北的，可是没有寄 
2,还有随时变红的耳朵和小john 
6,我们公司博饼状元购物卡300 
6,没听说今天晒恩爱的都要分手嘛 
2,我支持你，你工作我也去上海找一个陪你 
2,好的，但是那个位置不好拍～～等我找个灯光照下，感谢您的回复，谢谢谢谢 
2,这么好吃！胖点可爱 
6,我是她家的vip，下次买告诉我，我把卡号给你能折上9折 
6,球品不好，其他好都没用 
6,插问一下我想问问南方什么时候通暖气 
6,好想坐在嘞里跟你一起看美女 
5,不管她们黑成什么样。我就站薛之谦！不爽你打我 
2,我靠！可爱啊啊啊！恭喜毕业! 
1,我吗得谢谢你们捞我谢谢 
1,我晚上输了三块钱，高俊峰输了100块啊，哈哈 
6,亲，我最近杂么见你了！ 
3,没有穿越这一重，差距大了去了，哎，一改就不完美了 
6,今天的皮卡格外照看哥哥，所以呢，我又开脑洞了 
6,你不会看的周医生吧 
6,睫毛膏也是同款。你不会也是买的那个套装吧？ 
3,他是男神级别的我是矮肥圆小说里的情节不可能存在啦 
1,哈哈确实是够烂 
1,哇哇哇～又得买新衣服了 
6,去淘宝充值智商，不晓得管不管用不过如果实在着急可以去试试 
5,剧情太无聊了npy都看睡着 
6,是的，不能叫利息，是收益分红 
6,昨天晚上我值班楼道里睡一家属，也是呼噜声震天响，还一阵有一阵没的，我都担心他把自己憋死 
6,怎么找不到这首歌 
5,人家有名头态度很好就看找得回不！其实他们内部人有黑派的线人的只是愿不愿意找罢了 
5,啊，我去过那，陪朋友去喝中药，每次我都会抢着喝一点，简直是有病 
6,以前只要喂到嘴里就会吃掉'最近他都不好好吃饭'我就硬喂他'估计他就想出这招对付我 
2,好看好看好看！！！！ 
2,哈哈哈哈哈放心你最可爱你最美 
6,我居然没看到！你什么时候回校？ 
5,不过我被从右边车窗抢过包，那人的眼神一直都记得。我要是男人，一定痛扁那些可恶的坏蛋。 
1,哈哈好壮观⊙▽⊙ 
3,早饭菠萝炒肉现在都还在拉肚子 
6,等我挣够钱，解救你！  我现在每周3天累些，其他还好。 
3,是勒是勒，折磨死人了，你快考咯，明年更难考噢 
6,你见过变焦镜头的微投？ 
6,可能是妹妹质量太高间接造成你哥的眼光太高了，毕竟他妹是仙女 
1,不算没来，只是默默关注啊，哈哈 
6,对！我也是喜欢这双但是有点贵！蹲蹲打折 
6,是不是真的也过了，何必自寻烦恼。生活总是向前的。 
1,hhhhh柯妈是不是世界珍宝 
6,公司聚餐没上齐上了就吃了哪还能等摆齐拍 
1,你们还做了表情包哈哈哈哈哈哈在暗无天日的日子里承包了我的笑点，门票？不存在了 
5,他的就是我的，我需要抢？ 
5,很多那样的粉好吓人 
5,你错了，怎么能这么说呢！应该是亚洲鸭神 
3,以前那边还有一家锡纸鹌鹑特别好吃。可惜不开了 
6,感受到你最近胖了…不露脸了 
6,你是怎样做到电影的拼图的？ 
6,说得对但冰箱里冰镇了好多北冰洋汽水 
5,僧多粥少，很正常，况且你能力低下，租不起正常的房子，就应该回老家种地，死赖在城市影响城容，阻碍城市发展 
6,就是听说春节前会收到部分就盼着那个过年了 
6,给我钱就好了   我送你一箱子 
3,问了两个代购都说要等很久心塞 
6,是不是十天胳膊就感觉不到酸痛了？ 
6,太深奥了你这… 
6,这张看起来就像你的翻版。 
2,对女的是很好 
6,妈耶，这么有深度的文字吗 
1,u2啊，用强大的心灵做一名永远恬静美好的女子！ 
6,我们自由行去的，就是语言不通略痛苦，会磕磕碰碰 
1,哦！那估计没戏了！谢谢美猪 
6,你也玩wow？居然知道剧情！？？？ 
1,开心就好，我等下也要被强迫去吃夜宵呜呜 
2,火锅感冒的我好想吃，暖和暖和！ 
6,混油用哪个好？可以预订吗 
2,亲爱的，你要睡啦 
2,截图我收下了谢谢喜欢我 
6,我也正好想学 
6,恋爱是什么  能吃么？ 
6,哪一款香味更舒服？我顺便给你说哈，我妈他们去泰国和普吉才2000多 
6,你能换个正常头像吗 
2,这里还有现场观众啊？！真给力 
6,好吧，我现在在连界了 
6,口可口可！！！~我都准备再发一条了 
